nohup: ignoring input
2025-12-23 13:25:17,984 [INFO] Epoch 0 | Φ: 0.8826 | FE: 0.0410
2025-12-23 13:29:19,370 [INFO] Epoch 210 | Φ: 0.8788 | FE: 0.0394
2025-12-23 13:29:31,102 [INFO] Epoch 220 | Φ: 0.8748 | FE: 0.0293
2025-12-23 13:29:43,143 [INFO] Epoch 230 | Φ: 0.8844 | FE: 0.0324
2025-12-23 13:29:53,773 [INFO] Epoch 240 | Φ: 0.8683 | FE: 0.0376
2025-12-23 13:30:04,220 [INFO] Epoch 250 | Φ: 0.8699 | FE: 0.0308
2025-12-23 13:30:15,082 [INFO] Epoch 260 | Φ: 0.8460 | FE: 0.0307
2025-12-23 13:30:26,754 [INFO] Epoch 270 | Φ: 0.8661 | FE: 0.0358
2025-12-23 13:30:37,722 [INFO] Epoch 280 | Φ: 0.8575 | FE: 0.0385
2025-12-23 13:30:50,643 [INFO] Epoch 290 | Φ: 0.8627 | FE: 0.0342
2025-12-23 13:31:01,712 [INFO] Epoch 300 | Φ: 0.8888 | FE: 0.0317
2025-12-23 13:31:13,650 [INFO] Epoch 310 | Φ: 0.8868 | FE: 0.0335
2025-12-23 13:31:25,190 [INFO] Epoch 320 | Φ: 0.8677 | FE: 0.0374
2025-12-23 13:31:36,669 [INFO] Epoch 330 | Φ: 0.8659 | FE: 0.0355
2025-12-23 13:31:47,453 [INFO] Epoch 340 | Φ: 0.8741 | FE: 0.0315
2025-12-23 13:31:57,932 [INFO] Epoch 350 | Φ: 0.8680 | FE: 0.0331
2025-12-23 13:32:09,564 [INFO] Epoch 360 | Φ: 0.8729 | FE: 0.0340
2025-12-23 13:32:20,590 [INFO] Epoch 370 | Φ: 0.8622 | FE: 0.0356
2025-12-23 13:32:31,515 [INFO] Epoch 380 | Φ: 0.8849 | FE: 0.0300
2025-12-23 13:32:42,150 [INFO] Epoch 390 | Φ: 0.8898 | FE: 0.0285
2025-12-23 13:32:52,889 [INFO] Epoch 400 | Φ: 0.8733 | FE: 0.0305
2025-12-23 13:33:05,606 [INFO] Epoch 410 | Φ: 0.8936 | FE: 0.0286
2025-12-23 13:33:16,180 [INFO] Epoch 420 | Φ: 0.8824 | FE: 0.0255
2025-12-23 13:33:26,750 [INFO] Epoch 430 | Φ: 0.8623 | FE: 0.0430
2025-12-23 13:33:37,222 [INFO] Epoch 440 | Φ: 0.8784 | FE: 0.0242
2025-12-23 13:33:48,873 [INFO] Epoch 450 | Φ: 0.8744 | FE: 0.0323
2025-12-23 13:34:01,959 [INFO] Epoch 460 | Φ: 0.8839 | FE: 0.0214
2025-12-23 13:34:12,932 [INFO] Epoch 470 | Φ: 0.8685 | FE: 0.0383
2025-12-23 13:34:24,760 [INFO] Epoch 480 | Φ: 0.8653 | FE: 0.0335
2025-12-23 13:34:35,255 [INFO] Epoch 490 | Φ: 0.8667 | FE: 0.0228
2025-12-23 13:34:45,783 [INFO] Epoch 500 | Φ: 0.8716 | FE: 0.0291
2025-12-23 13:34:57,577 [INFO] Epoch 510 | Φ: 0.8489 | FE: 0.0446
2025-12-23 13:35:08,532 [INFO] Epoch 520 | Φ: 0.8813 | FE: 0.0344
2025-12-23 13:35:19,083 [INFO] Epoch 530 | Φ: 0.8646 | FE: 0.0456
2025-12-23 13:35:29,597 [INFO] Epoch 540 | Φ: 0.8708 | FE: 0.0382
2025-12-23 13:35:40,504 [INFO] Epoch 550 | Φ: 0.8777 | FE: 0.0465
2025-12-23 13:35:50,908 [INFO] Epoch 560 | Φ: 0.8853 | FE: 0.0399
2025-12-23 13:36:01,405 [INFO] Epoch 570 | Φ: 0.8994 | FE: 0.0284
2025-12-23 13:36:12,388 [INFO] Epoch 580 | Φ: 0.8648 | FE: 0.0437
2025-12-23 13:36:23,332 [INFO] Epoch 590 | Φ: 0.8634 | FE: 0.0333
2025-12-23 13:36:34,121 [INFO] Epoch 600 | Φ: 0.8766 | FE: 0.0358
2025-12-23 13:36:45,873 [INFO] Epoch 610 | Φ: 0.8864 | FE: 0.0269
2025-12-23 13:36:56,475 [INFO] Epoch 620 | Φ: 0.8890 | FE: 0.0252
2025-12-23 13:37:07,150 [INFO] Epoch 630 | Φ: 0.8758 | FE: 0.0369
2025-12-23 13:37:18,106 [INFO] Epoch 640 | Φ: 0.8807 | FE: 0.0277
2025-12-23 13:37:28,513 [INFO] Epoch 650 | Φ: 0.8884 | FE: 0.0276
2025-12-23 13:37:39,002 [INFO] Epoch 660 | Φ: 0.8704 | FE: 0.0342
2025-12-23 13:37:49,550 [INFO] Epoch 670 | Φ: 0.8441 | FE: 0.0416
2025-12-23 13:38:00,274 [INFO] Epoch 680 | Φ: 0.8794 | FE: 0.0280
2025-12-23 13:38:10,713 [INFO] Epoch 690 | Φ: 0.8852 | FE: 0.0264
2025-12-23 13:38:21,218 [INFO] Epoch 700 | Φ: 0.8982 | FE: 0.0385
2025-12-23 13:38:32,021 [INFO] Epoch 710 | Φ: 0.8648 | FE: 0.0339
2025-12-23 13:38:42,862 [INFO] Epoch 720 | Φ: 0.8841 | FE: 0.0310
2025-12-23 13:38:53,748 [INFO] Epoch 730 | Φ: 0.8707 | FE: 0.0284
2025-12-23 13:39:04,593 [INFO] Epoch 740 | Φ: 0.8827 | FE: 0.0288
2025-12-23 13:39:15,234 [INFO] Epoch 750 | Φ: 0.9013 | FE: 0.0271
2025-12-23 13:39:25,679 [INFO] Epoch 760 | Φ: 0.9025 | FE: 0.0236
2025-12-23 13:39:36,050 [INFO] Epoch 770 | Φ: 0.8703 | FE: 0.0342
2025-12-23 13:39:46,613 [INFO] Epoch 780 | Φ: 0.8893 | FE: 0.0245
2025-12-23 13:39:57,233 [INFO] Epoch 790 | Φ: 0.8689 | FE: 0.0297
2025-12-23 13:40:07,620 [INFO] Epoch 800 | Φ: 0.8654 | FE: 0.0330
2025-12-23 13:40:18,997 [INFO] Epoch 810 | Φ: 0.8914 | FE: 0.0281
2025-12-23 13:40:30,168 [INFO] Epoch 820 | Φ: 0.8689 | FE: 0.0338
2025-12-23 13:40:41,095 [INFO] Epoch 830 | Φ: 0.8896 | FE: 0.0286
2025-12-23 13:40:51,773 [INFO] Epoch 840 | Φ: 0.9030 | FE: 0.0319
2025-12-23 13:41:02,495 [INFO] Epoch 850 | Φ: 0.8652 | FE: 0.0371
2025-12-23 13:41:12,905 [INFO] Epoch 860 | Φ: 0.8744 | FE: 0.0342
2025-12-23 13:41:23,641 [INFO] Epoch 870 | Φ: 0.8743 | FE: 0.0273
2025-12-23 13:41:34,251 [INFO] Epoch 880 | Φ: 0.8946 | FE: 0.0263
2025-12-23 13:41:44,898 [INFO] Epoch 890 | Φ: 0.8920 | FE: 0.0232
2025-12-23 13:41:55,370 [INFO] Epoch 900 | Φ: 0.8692 | FE: 0.0362
2025-12-23 13:42:06,426 [INFO] Epoch 910 | Φ: 0.8769 | FE: 0.0280
2025-12-23 13:42:16,866 [INFO] Epoch 920 | Φ: 0.8912 | FE: 0.0303
2025-12-23 13:42:27,427 [INFO] Epoch 930 | Φ: 0.8861 | FE: 0.0291
2025-12-23 13:42:37,995 [INFO] Epoch 940 | Φ: 0.8983 | FE: 0.0239
2025-12-23 13:42:48,632 [INFO] Epoch 950 | Φ: 0.8859 | FE: 0.0241
2025-12-23 13:42:59,863 [INFO] Epoch 960 | Φ: 0.8893 | FE: 0.0307
2025-12-23 13:43:10,496 [INFO] Epoch 970 | Φ: 0.8799 | FE: 0.0345
2025-12-23 13:43:20,987 [INFO] Epoch 980 | Φ: 0.8726 | FE: 0.0309
2025-12-23 13:43:31,707 [INFO] Epoch 990 | Φ: 0.8824 | FE: 0.0245
2025-12-23 13:43:42,556 [INFO] Epoch 1000 | Φ: 0.8987 | FE: 0.0224
2025-12-23 13:43:54,218 [INFO] Epoch 1010 | Φ: 0.8914 | FE: 0.0282
2025-12-23 13:44:04,763 [INFO] Epoch 1020 | Φ: 0.8786 | FE: 0.0341
2025-12-23 13:44:15,080 [INFO] Epoch 1030 | Φ: 0.8987 | FE: 0.0277
2025-12-23 13:44:25,426 [INFO] Epoch 1040 | Φ: 0.8976 | FE: 0.0266
2025-12-23 13:44:35,982 [INFO] Epoch 1050 | Φ: 0.8905 | FE: 0.0274
2025-12-23 13:44:46,787 [INFO] Epoch 1060 | Φ: 0.8682 | FE: 0.0271
2025-12-23 13:44:58,793 [INFO] Epoch 1070 | Φ: 0.9047 | FE: 0.0190
2025-12-23 13:45:10,384 [INFO] Epoch 1080 | Φ: 0.8410 | FE: 0.0381
2025-12-23 13:45:21,252 [INFO] Epoch 1090 | Φ: 0.8815 | FE: 0.0335
2025-12-23 13:45:32,366 [INFO] Epoch 1100 | Φ: 0.8899 | FE: 0.0246
2025-12-23 13:45:45,882 [INFO] Epoch 1110 | Φ: 0.8883 | FE: 0.0290
2025-12-23 13:45:56,594 [INFO] Epoch 1120 | Φ: 0.8489 | FE: 0.0281
2025-12-23 13:46:07,293 [INFO] Epoch 1130 | Φ: 0.8861 | FE: 0.0229
2025-12-23 13:46:18,143 [INFO] Epoch 1140 | Φ: 0.8679 | FE: 0.0334
2025-12-23 13:46:28,758 [INFO] Epoch 1150 | Φ: 0.8793 | FE: 0.0297
2025-12-23 13:46:39,522 [INFO] Epoch 1160 | Φ: 0.8608 | FE: 0.0345
2025-12-23 13:46:50,778 [INFO] Epoch 1170 | Φ: 0.8956 | FE: 0.0256
2025-12-23 13:47:01,137 [INFO] Epoch 1180 | Φ: 0.8974 | FE: 0.0274
2025-12-23 13:47:11,762 [INFO] Epoch 1190 | Φ: 0.8857 | FE: 0.0294
2025-12-23 13:47:22,758 [INFO] Epoch 1200 | Φ: 0.8870 | FE: 0.0320
2025-12-23 13:47:34,357 [INFO] Epoch 1210 | Φ: 0.8614 | FE: 0.0313
2025-12-23 13:47:45,612 [INFO] Epoch 1220 | Φ: 0.8687 | FE: 0.0200
2025-12-23 13:47:56,189 [INFO] Epoch 1230 | Φ: 0.8920 | FE: 0.0254
2025-12-23 13:48:06,676 [INFO] Epoch 1240 | Φ: 0.8867 | FE: 0.0275
2025-12-23 13:48:17,137 [INFO] Epoch 1250 | Φ: 0.8906 | FE: 0.0277
2025-12-23 13:48:27,623 [INFO] Epoch 1260 | Φ: 0.8893 | FE: 0.0266
2025-12-23 13:48:38,396 [INFO] Epoch 1270 | Φ: 0.8878 | FE: 0.0293
2025-12-23 13:48:49,270 [INFO] Epoch 1280 | Φ: 0.8863 | FE: 0.0264
2025-12-23 13:48:59,883 [INFO] Epoch 1290 | Φ: 0.8845 | FE: 0.0301
2025-12-23 13:49:10,529 [INFO] Epoch 1300 | Φ: 0.8933 | FE: 0.0274
2025-12-23 13:49:23,915 [INFO] Epoch 1310 | Φ: 0.8824 | FE: 0.0325
2025-12-23 13:49:35,269 [INFO] Epoch 1320 | Φ: 0.8733 | FE: 0.0289
2025-12-23 13:49:45,896 [INFO] Epoch 1330 | Φ: 0.8649 | FE: 0.0274
2025-12-23 13:49:56,737 [INFO] Epoch 1340 | Φ: 0.8999 | FE: 0.0179
2025-12-23 13:50:07,706 [INFO] Epoch 1350 | Φ: 0.8999 | FE: 0.0245
2025-12-23 13:50:18,273 [INFO] Epoch 1360 | Φ: 0.8887 | FE: 0.0239
2025-12-23 13:50:28,788 [INFO] Epoch 1370 | Φ: 0.8796 | FE: 0.0342
2025-12-23 13:50:39,886 [INFO] Epoch 1380 | Φ: 0.8941 | FE: 0.0251
2025-12-23 13:50:50,686 [INFO] Epoch 1390 | Φ: 0.8846 | FE: 0.0260
2025-12-23 13:51:01,387 [INFO] Epoch 1400 | Φ: 0.9013 | FE: 0.0203
2025-12-23 13:51:12,130 [INFO] Epoch 1410 | Φ: 0.8922 | FE: 0.0316
2025-12-23 13:51:22,836 [INFO] Epoch 1420 | Φ: 0.8817 | FE: 0.0314
2025-12-23 13:51:33,518 [INFO] Epoch 1430 | Φ: 0.8940 | FE: 0.0228
2025-12-23 13:51:44,224 [INFO] Epoch 1440 | Φ: 0.8803 | FE: 0.0327
2025-12-23 13:51:55,047 [INFO] Epoch 1450 | Φ: 0.8793 | FE: 0.0300
2025-12-23 13:52:05,783 [INFO] Epoch 1460 | Φ: 0.8962 | FE: 0.0269
2025-12-23 13:52:17,220 [INFO] Epoch 1470 | Φ: 0.9005 | FE: 0.0257
2025-12-23 13:52:28,289 [INFO] Epoch 1480 | Φ: 0.8526 | FE: 0.0309
2025-12-23 13:52:38,727 [INFO] Epoch 1490 | Φ: 0.8962 | FE: 0.0247
2025-12-23 13:52:49,234 [INFO] Epoch 1500 | Φ: 0.9109 | FE: 0.0200
2025-12-23 13:53:00,201 [INFO] Epoch 1510 | Φ: 0.8755 | FE: 0.0316
2025-12-23 13:53:10,968 [INFO] Epoch 1520 | Φ: 0.9081 | FE: 0.0283
2025-12-23 13:53:21,460 [INFO] Epoch 1530 | Φ: 0.9011 | FE: 0.0246
2025-12-23 13:53:32,521 [INFO] Epoch 1540 | Φ: 0.8915 | FE: 0.0247
2025-12-23 13:53:43,339 [INFO] Epoch 1550 | Φ: 0.8946 | FE: 0.0243
2025-12-23 13:53:53,841 [INFO] Epoch 1560 | Φ: 0.8915 | FE: 0.0231
2025-12-23 13:54:04,440 [INFO] Epoch 1570 | Φ: 0.8975 | FE: 0.0234
2025-12-23 13:54:14,816 [INFO] Epoch 1580 | Φ: 0.8961 | FE: 0.0213
2025-12-23 13:54:25,312 [INFO] Epoch 1590 | Φ: 0.9179 | FE: 0.0247
2025-12-23 13:54:35,882 [INFO] Epoch 1600 | Φ: 0.8759 | FE: 0.0252
2025-12-23 13:54:46,553 [INFO] Epoch 1610 | Φ: 0.8804 | FE: 0.0281
2025-12-23 13:54:56,988 [INFO] Epoch 1620 | Φ: 0.8885 | FE: 0.0315
2025-12-23 13:55:07,809 [INFO] Epoch 1630 | Φ: 0.8991 | FE: 0.0209
2025-12-23 13:55:18,732 [INFO] Epoch 1640 | Φ: 0.8967 | FE: 0.0182
2025-12-23 13:55:29,348 [INFO] Epoch 1650 | Φ: 0.8917 | FE: 0.0230
2025-12-23 13:55:39,787 [INFO] Epoch 1660 | Φ: 0.8875 | FE: 0.0248
2025-12-23 13:55:50,092 [INFO] Epoch 1670 | Φ: 0.8991 | FE: 0.0254
2025-12-23 13:56:00,444 [INFO] Epoch 1680 | Φ: 0.8907 | FE: 0.0294
2025-12-23 13:56:11,155 [INFO] Epoch 1690 | Φ: 0.8958 | FE: 0.0227
2025-12-23 13:56:21,746 [INFO] Epoch 1700 | Φ: 0.8650 | FE: 0.0321
2025-12-23 13:56:33,676 [INFO] Epoch 1710 | Φ: 0.8723 | FE: 0.0355
2025-12-23 13:56:46,007 [INFO] Epoch 1720 | Φ: 0.8926 | FE: 0.0263
2025-12-23 13:56:57,698 [INFO] Epoch 1730 | Φ: 0.8975 | FE: 0.0166
2025-12-23 13:57:09,380 [INFO] Epoch 1740 | Φ: 0.8751 | FE: 0.0208
2025-12-23 13:57:20,459 [INFO] Epoch 1750 | Φ: 0.8906 | FE: 0.0266
2025-12-23 13:57:31,319 [INFO] Epoch 1760 | Φ: 0.9008 | FE: 0.0165
2025-12-23 13:57:42,124 [INFO] Epoch 1770 | Φ: 0.8836 | FE: 0.0341
2025-12-23 13:57:53,044 [INFO] Epoch 1780 | Φ: 0.8967 | FE: 0.0221
2025-12-23 13:58:03,377 [INFO] Epoch 1790 | Φ: 0.8839 | FE: 0.0229
2025-12-23 13:58:13,849 [INFO] Epoch 1800 | Φ: 0.8832 | FE: 0.0246
2025-12-23 13:58:25,387 [INFO] Epoch 1810 | Φ: 0.8907 | FE: 0.0212
2025-12-23 13:58:35,878 [INFO] Epoch 1820 | Φ: 0.8818 | FE: 0.0319
2025-12-23 13:58:46,390 [INFO] Epoch 1830 | Φ: 0.8991 | FE: 0.0244
2025-12-23 13:58:58,146 [INFO] Epoch 1840 | Φ: 0.8710 | FE: 0.0269
2025-12-23 13:59:08,570 [INFO] Epoch 1850 | Φ: 0.8859 | FE: 0.0258
2025-12-23 13:59:19,267 [INFO] Epoch 1860 | Φ: 0.8918 | FE: 0.0293
2025-12-23 13:59:29,876 [INFO] Epoch 1870 | Φ: 0.8921 | FE: 0.0286
2025-12-23 13:59:40,289 [INFO] Epoch 1880 | Φ: 0.8806 | FE: 0.0236
2025-12-23 13:59:51,358 [INFO] Epoch 1890 | Φ: 0.8909 | FE: 0.0298
2025-12-23 14:00:01,904 [INFO] Epoch 1900 | Φ: 0.8906 | FE: 0.0238
2025-12-23 14:00:13,090 [INFO] Epoch 1910 | Φ: 0.8973 | FE: 0.0211
2025-12-23 14:00:23,437 [INFO] Epoch 1920 | Φ: 0.8883 | FE: 0.0278
2025-12-23 14:00:34,687 [INFO] Epoch 1930 | Φ: 0.8819 | FE: 0.0240
2025-12-23 14:00:45,781 [INFO] Epoch 1940 | Φ: 0.8992 | FE: 0.0273
2025-12-23 14:00:57,489 [INFO] Epoch 1950 | Φ: 0.8978 | FE: 0.0249
2025-12-23 14:01:08,811 [INFO] Epoch 1960 | Φ: 0.8970 | FE: 0.0258
2025-12-23 14:01:19,384 [INFO] Epoch 1970 | Φ: 0.8958 | FE: 0.0272
2025-12-23 14:01:30,203 [INFO] Epoch 1980 | Φ: 0.8884 | FE: 0.0264
2025-12-23 14:01:40,932 [INFO] Epoch 1990 | Φ: 0.8607 | FE: 0.0308
2025-12-23 14:01:51,656 [INFO] Epoch 2000 | Φ: 0.9100 | FE: 0.0269
2025-12-23 14:02:02,916 [INFO] Epoch 2010 | Φ: 0.9165 | FE: 0.0161
2025-12-23 14:02:13,668 [INFO] Epoch 2020 | Φ: 0.9045 | FE: 0.0247
2025-12-23 14:02:27,003 [INFO] Epoch 2030 | Φ: 0.8950 | FE: 0.0249
2025-12-23 14:02:38,012 [INFO] Epoch 2040 | Φ: 0.9132 | FE: 0.0235
2025-12-23 14:02:48,478 [INFO] Epoch 2050 | Φ: 0.8989 | FE: 0.0275
2025-12-23 14:02:59,557 [INFO] Epoch 2060 | Φ: 0.8945 | FE: 0.0281
2025-12-23 14:03:10,061 [INFO] Epoch 2070 | Φ: 0.8989 | FE: 0.0217
2025-12-23 14:03:20,485 [INFO] Epoch 2080 | Φ: 0.9007 | FE: 0.0240
2025-12-23 14:03:31,045 [INFO] Epoch 2090 | Φ: 0.8568 | FE: 0.0286
2025-12-23 14:03:42,417 [INFO] Epoch 2100 | Φ: 0.8997 | FE: 0.0174
2025-12-23 14:03:53,985 [INFO] Epoch 2110 | Φ: 0.8841 | FE: 0.0198
2025-12-23 14:04:04,901 [INFO] Epoch 2120 | Φ: 0.8896 | FE: 0.0244
2025-12-23 14:04:15,762 [INFO] Epoch 2130 | Φ: 0.8940 | FE: 0.0264
2025-12-23 14:04:26,262 [INFO] Epoch 2140 | Φ: 0.8945 | FE: 0.0203
2025-12-23 14:04:36,813 [INFO] Epoch 2150 | Φ: 0.9007 | FE: 0.0202
2025-12-23 14:04:47,260 [INFO] Epoch 2160 | Φ: 0.8954 | FE: 0.0215
2025-12-23 14:04:57,881 [INFO] Epoch 2170 | Φ: 0.9144 | FE: 0.0220
2025-12-23 14:05:09,198 [INFO] Epoch 2180 | Φ: 0.9160 | FE: 0.0231
2025-12-23 14:05:19,640 [INFO] Epoch 2190 | Φ: 0.9082 | FE: 0.0211
2025-12-23 14:05:31,266 [INFO] Epoch 2200 | Φ: 0.8959 | FE: 0.0276
2025-12-23 14:05:42,885 [INFO] Epoch 2210 | Φ: 0.8997 | FE: 0.0232
2025-12-23 14:05:53,897 [INFO] Epoch 2220 | Φ: 0.9022 | FE: 0.0225
2025-12-23 14:06:04,360 [INFO] Epoch 2230 | Φ: 0.9117 | FE: 0.0164
2025-12-23 14:06:16,460 [INFO] Epoch 2240 | Φ: 0.9110 | FE: 0.0177
2025-12-23 14:06:26,909 [INFO] Epoch 2250 | Φ: 0.8894 | FE: 0.0177
2025-12-23 14:06:37,389 [INFO] Epoch 2260 | Φ: 0.9000 | FE: 0.0197
2025-12-23 14:06:48,016 [INFO] Epoch 2270 | Φ: 0.9155 | FE: 0.0164
2025-12-23 14:06:58,665 [INFO] Epoch 2280 | Φ: 0.9197 | FE: 0.0154
2025-12-23 14:07:09,052 [INFO] Epoch 2290 | Φ: 0.8886 | FE: 0.0199
2025-12-23 14:07:19,532 [INFO] Epoch 2300 | Φ: 0.8933 | FE: 0.0219
2025-12-23 14:07:31,679 [INFO] Epoch 2310 | Φ: 0.8983 | FE: 0.0231
2025-12-23 14:07:43,672 [INFO] Epoch 2320 | Φ: 0.8928 | FE: 0.0224
2025-12-23 14:07:54,626 [INFO] Epoch 2330 | Φ: 0.8992 | FE: 0.0228
2025-12-23 14:08:05,305 [INFO] Epoch 2340 | Φ: 0.9056 | FE: 0.0227
2025-12-23 14:08:15,951 [INFO] Epoch 2350 | Φ: 0.8843 | FE: 0.0265
2025-12-23 14:08:26,959 [INFO] Epoch 2360 | Φ: 0.8945 | FE: 0.0180
2025-12-23 14:08:37,719 [INFO] Epoch 2370 | Φ: 0.8882 | FE: 0.0266
2025-12-23 14:08:48,320 [INFO] Epoch 2380 | Φ: 0.9098 | FE: 0.0230
2025-12-23 14:08:58,788 [INFO] Epoch 2390 | Φ: 0.8975 | FE: 0.0246
2025-12-23 14:09:09,448 [INFO] Epoch 2400 | Φ: 0.8951 | FE: 0.0267
2025-12-23 14:09:20,982 [INFO] Epoch 2410 | Φ: 0.8895 | FE: 0.0227
2025-12-23 14:09:31,533 [INFO] Epoch 2420 | Φ: 0.9117 | FE: 0.0262
2025-12-23 14:09:43,076 [INFO] Epoch 2430 | Φ: 0.9203 | FE: 0.0146
2025-12-23 14:09:53,697 [INFO] Epoch 2440 | Φ: 0.8908 | FE: 0.0246
2025-12-23 14:10:04,260 [INFO] Epoch 2450 | Φ: 0.9044 | FE: 0.0157
2025-12-23 14:10:14,736 [INFO] Epoch 2460 | Φ: 0.8774 | FE: 0.0328
2025-12-23 14:10:25,938 [INFO] Epoch 2470 | Φ: 0.8940 | FE: 0.0219
2025-12-23 14:10:36,376 [INFO] Epoch 2480 | Φ: 0.8836 | FE: 0.0190
2025-12-23 14:10:46,787 [INFO] Epoch 2490 | Φ: 0.9164 | FE: 0.0193
2025-12-23 14:10:57,163 [INFO] Epoch 2500 | Φ: 0.9079 | FE: 0.0245
2025-12-23 14:11:08,350 [INFO] Epoch 2510 | Φ: 0.8861 | FE: 0.0247
2025-12-23 14:11:18,723 [INFO] Epoch 2520 | Φ: 0.9098 | FE: 0.0215
2025-12-23 14:11:29,519 [INFO] Epoch 2530 | Φ: 0.8956 | FE: 0.0221
2025-12-23 14:11:39,932 [INFO] Epoch 2540 | Φ: 0.9030 | FE: 0.0195
2025-12-23 14:11:50,378 [INFO] Epoch 2550 | Φ: 0.8995 | FE: 0.0206
2025-12-23 14:12:01,465 [INFO] Epoch 2560 | Φ: 0.9023 | FE: 0.0221
2025-12-23 14:12:12,055 [INFO] Epoch 2570 | Φ: 0.9197 | FE: 0.0143
2025-12-23 14:12:22,489 [INFO] Epoch 2580 | Φ: 0.8709 | FE: 0.0255
2025-12-23 14:12:33,149 [INFO] Epoch 2590 | Φ: 0.8966 | FE: 0.0180
2025-12-23 14:12:43,825 [INFO] Epoch 2600 | Φ: 0.8905 | FE: 0.0194
2025-12-23 14:12:54,942 [INFO] Epoch 2610 | Φ: 0.9138 | FE: 0.0185
2025-12-23 14:13:05,431 [INFO] Epoch 2620 | Φ: 0.9042 | FE: 0.0189
2025-12-23 14:13:15,965 [INFO] Epoch 2630 | Φ: 0.9077 | FE: 0.0222
2025-12-23 14:13:26,365 [INFO] Epoch 2640 | Φ: 0.9062 | FE: 0.0180
2025-12-23 14:13:37,698 [INFO] Epoch 2650 | Φ: 0.8977 | FE: 0.0280
2025-12-23 14:13:48,431 [INFO] Epoch 2660 | Φ: 0.9013 | FE: 0.0184
2025-12-23 14:13:58,829 [INFO] Epoch 2670 | Φ: 0.9095 | FE: 0.0199
2025-12-23 14:14:09,430 [INFO] Epoch 2680 | Φ: 0.9035 | FE: 0.0207
2025-12-23 14:14:20,311 [INFO] Epoch 2690 | Φ: 0.8996 | FE: 0.0204
2025-12-23 14:14:30,860 [INFO] Epoch 2700 | Φ: 0.9022 | FE: 0.0200
2025-12-23 14:14:41,801 [INFO] Epoch 2710 | Φ: 0.9104 | FE: 0.0198
2025-12-23 14:14:52,746 [INFO] Epoch 2720 | Φ: 0.9059 | FE: 0.0201
2025-12-23 14:15:03,690 [INFO] Epoch 2730 | Φ: 0.8984 | FE: 0.0241
2025-12-23 14:15:14,427 [INFO] Epoch 2740 | Φ: 0.9079 | FE: 0.0245
2025-12-23 14:15:25,838 [INFO] Epoch 2750 | Φ: 0.9046 | FE: 0.0196
2025-12-23 14:15:37,237 [INFO] Epoch 2760 | Φ: 0.9111 | FE: 0.0232
2025-12-23 14:15:48,490 [INFO] Epoch 2770 | Φ: 0.9029 | FE: 0.0187
2025-12-23 14:15:59,247 [INFO] Epoch 2780 | Φ: 0.8901 | FE: 0.0266
2025-12-23 14:16:09,622 [INFO] Epoch 2790 | Φ: 0.9048 | FE: 0.0246
2025-12-23 14:16:20,098 [INFO] Epoch 2800 | Φ: 0.9133 | FE: 0.0158
2025-12-23 14:16:32,127 [INFO] Epoch 2810 | Φ: 0.9118 | FE: 0.0255
2025-12-23 14:16:43,357 [INFO] Epoch 2820 | Φ: 0.9125 | FE: 0.0194
2025-12-23 14:16:54,174 [INFO] Epoch 2830 | Φ: 0.8900 | FE: 0.0189
2025-12-23 14:17:04,690 [INFO] Epoch 2840 | Φ: 0.9017 | FE: 0.0194
2025-12-23 14:17:15,358 [INFO] Epoch 2850 | Φ: 0.8993 | FE: 0.0171
